Time,Infected,Susceptibile,Recovered
0.000000000000,1.000000000000,999.000000000000,0.000000000000
1.000000000000,1.104872356450,998.790023228890,0.105104414660
2.000000000000,1.220689103068,998.558082054419,0.221228842514
3.000000000000,1.348580505662,998.301896731134,0.349522763205
4.000000000000,1.489790934426,998.018954821904,0.491254243670
5.000000000000,1.645689803174,997.706488314204,0.647821882621
6.000000000000,1.817783427746,997.361448678219,0.820767894035
7.000000000000,2.007727850899,996.980479725156,1.011792423945
8.000000000000,2.217342675768,996.559888124897,1.222769199335
9.000000000000,2.448625942181,996.095611446074,1.455762611744
10.000000000000,2.703770069103,995.583183589752,1.713046341145
11.000000000000,2.985178871539,995.017697501208,1.997123627253
12.000000000000,3.295485640450,994.393765064210,2.310749295339
13.000000000000,3.637572248578,993.705474110169,2.656953641252
14.000000000000,4.014589212366,992.946342512549,3.039068275084
15.000000000000,4.429976598990,992.109269387020,3.460754013989
16.000000000000,4.887485616377,991.186483482521,3.926030901100
17.000000000000,5.391200661187,990.169488930515,4.439310408296
18.000000000000,5.945561523237,989.049008622392,5.005429854370
19.000000000000,6.555385352718,987.814925611662,5.629689035619
20.000000000000,7.225887886693,986.456223092117,6.317889021189
21.000000000000,7.962703301740,984.960923689326,7.076373008933
22.000000000000,8.771901908330,983.316029024742,7.912069066928
23.000000000000,9.660004728075,981.507460773010,8.832534498915
24.000000000000,10.633993796528,979.520004737068,9.846001466404
25.000000000000,11.701316811756,977.337259814572,10.961423373672
26.000000000000,12.869884504217,974.941594123868,12.188521371914
27.000000000000,14.148058839956,972.314110996521,13.537830163522
28.000000000000,15.544629893296,969.434628021707,15.020742084996
29.000000000000,17.068778946761,966.281672836358,16.649548216880
30.000000000000,18.730025109396,962.832499879138,18.437475011465
31.000000000000,20.538152509429,959.063132844443,20.398714646127
32.000000000000,22.503114939518,954.948438054089,22.548447006392
33.000000000000,24.634914745480,950.462234369164,24.902850885356
34.000000000000,26.943452792892,945.577445541000,27.479101666108
35.000000000000,29.438346567876,940.266300985639,30.295352446485
36.000000000000,32.128713922258,934.500590786305,33.370695291437
37.000000000000,35.022920716568,928.251980199990,36.725099083443
38.000000000000,38.128291703571,921.492387978883,40.379320317547
39.000000000000,41.450785480657,914.194431327384,44.354783191959
40.000000000000,44.994636256744,906.331938224097,48.673425519160
41.000000000000,48.761967538559,897.880525091231,53.357507370210
42.000000000000,52.752385615068,888.818234375413,58.429380009519
43.000000000000,56.962563829958,879.126222553183,63.911213616860
44.000000000000,61.385831941271,868.789484503370,69.824683555360
45.000000000000,66.011788165120,857.797595296410,76.190616538471
46.000000000000,70.825954505799,846.145445533008,83.028599961193
47.000000000000,75.809498342796,833.833941812047,90.356559845158
48.000000000000,80.939044588497,820.870640190581,98.190315220923
49.000000000000,86.186602653796,807.270278134368,106.543119211837
50.000000000000,91.519630608448,793.055169959557,115.425199431995
51.000000000000,96.901255046136,778.255432578729,124.843312375135
52.000000000000,102.290659170705,762.909012786177,134.800328043118
53.000000000000,107.643643637545,747.061494427901,145.294861934554
54.000000000000,112.913355092469,730.765673403686,156.320971503845
55.000000000000,118.051166784176,714.080900038796,167.867933177029
56.000000000000,123.007684937350,697.072201146350,179.920113916301
57.000000000000,127.733844750148,679.809207053766,192.456948196086
58.000000000000,132.182051932887,662.364920840269,205.453027226844
