Time,Infected,Susceptibile,Recovered
0.000000000000,1.000000000000,999.000000000000,0.000000000000
1.000000000000,1.104921602359,998.789924418374,0.105153979267
2.000000000000,1.220797822565,998.557863858433,0.221338319000
3.000000000000,1.348760496322,998.301535396754,0.349704106923
4.000000000000,1.490055771304,998.018422992137,0.491521236558
5.000000000000,1.646055070342,997.705754551092,0.648190378565
6.000000000000,1.818266975966,997.360476930025,0.821256094009
7.000000000000,2.008350083671,996.979228732235,1.012421184094
8.000000000000,2.218126866048,996.558310758564,1.223562375390
9.000000000000,2.449598582004,996.093653974565,1.456747443432
10.000000000000,2.704961254289,995.580784865241,1.714253880469
11.000000000000,2.986622723452,995.014788061811,1.998589214735
12.000000000000,3.297220766486,994.390266145014,2.312513088498
13.000000000000,3.639642242619,993.701296557669,2.659061199709
14.000000000000,4.017043195788,992.941385597436,3.041571206774
15.000000000000,4.432869801957,992.103419511151,3.463710686891
16.000000000000,4.890879997998,991.179612777226,3.929507224774
17.000000000000,5.395165565625,990.161453745187,4.443380689185
18.000000000000,5.950174366960,989.039647904730,5.010177728308
19.000000000000,6.560732335695,987.804059184085,5.635208480218
20.000000000000,7.232064717384,986.443649832930,6.324285449685
21.000000000000,7.969815922121,984.946419632277,7.083764445601
22.000000000000,8.780067200879,983.299345396887,7.920587402233
23.000000000000,9.669351181471,981.488321998449,8.842326820079
24.000000000000,10.644662100794,979.498106443273,9.857231455933
25.000000000000,11.713460346644,977.312266888869,10.974272764487
26.000000000000,12.883669676781,974.913138880193,12.203191443027
27.000000000000,14.163665218556,972.281791526980,13.554543254462
28.000000000000,15.562250075913,969.398006823546,15.039743100541
29.000000000000,17.088618091697,966.240275822511,16.671106085793
30.000000000000,18.752300046640,962.785815899291,18.461884054071
31.000000000000,20.563090341797,959.010613862609,20.426295795594
32.000000000000,22.530951034949,954.889500147388,22.579548817663
33.000000000000,24.665890016666,950.396259729216,24.937850254119
34.000000000000,26.977810159149,945.503785672591,27.518404168261
35.000000000000,29.476326498401,940.184281304728,30.339392196874
36.000000000000,32.170548971631,934.409516818395,33.419934209976
37.000000000000,35.068828984460,928.151145567581,36.780025447960
38.000000000000,38.178469183285,921.381084339560,40.440446477158
39.000000000000,41.505397307109,914.071960379137,44.422642313757
40.000000000000,45.053806925087,906.197625828696,48.748567246222
41.000000000000,48.825770240339,897.733737477671,53.440492281992
42.000000000000,52.820830928551,888.658396273149,58.520772798303
43.000000000000,57.035588102344,878.952836970145,64.011574927516
44.000000000000,61.463285807871,868.602153710927,69.934560481208
45.000000000000,66.093425756694,857.596042419497,76.310531823817
46.000000000000,70.911423990088,845.929535979554,83.159040030365
47.000000000000,75.898334517578,833.603703625798,90.497961856631
48.000000000000,81.030664277918,820.626282292213,98.343053429877
49.000000000000,86.280303643837,807.012205345924,106.707491010245
50.000000000000,91.614594780047,792.783993704267,115.601411515692
51.000000000000,96.996556218525,777.971976226675,125.031467554807
52.000000000000,102.385275952438,762.614310784726,135.000413262843
53.000000000000,107.736477305875,746.756784614170,145.506738079961
54.000000000000,113.003252199721,730.452382234315,156.544365565970
55.000000000000,118.136945847521,713.760620868772,168.102433283714
56.000000000000,123.088166237312,696.746666112652,180.165167650043
57.000000000000,127.807881977777,679.480253533514,192.711864488715
58.000000000000,132.248564218637,662.034453816875,205.716981964493
59.000000000000,136.365323286887,644.484328844077,219.150347869042
60.000000000000,140.116989054063,626.905532764298,232.977478181645
61.000000000000,143.467086154743,609.372915042036,247.159998803228
62.000000000000,146.384660897078,591.959181371606,261.656157731325
63.000000000000,148.844925528265,574.733663426109,276.421411045636
64.000000000000,150.829696598472,557.761240222577,291.409063178960
65.000000000000,152.327616450012,541.101443319166,306.570940230831
66.000000000000,153.334159219918,524.807766174816,321.858074605271
67.000000000000,153.851434133066,508.927185893108,337.221379973832
68.000000000000,153.887808423992,493.499894237562,352.612297338451
69.000000000000,153.457379377109,478.559225041467,367.983395581428
70.000000000000,152.579329441456,464.131757473961,383.288913084589
