Time,Infected,Susceptibile,Recovered
0.000000000000,1.000000000000,999.000000000000,0.000000000000
1.000000000000,0.904382075009,999.000000000000,0.095617924991
2.000000000000,0.817906937597,999.000000000000,0.182093062403
3.000000000000,0.739700373388,999.000000000000,0.260299626612
4.000000000000,0.668971758570,999.000000000000,0.331028241430
5.000000000000,0.605006067138,999.000000000000,0.394993932862
6.000000000000,0.547156642391,999.000000000000,0.452843357609
7.000000000000,0.494838659600,999.000000000000,0.505161340400
8.000000000000,0.447523213764,999.000000000000,0.552476786236
9.000000000000,0.404731972678,999.000000000000,0.595268027322
10.000000000000,0.366032341273,999.000000000000,0.633967658727
11.000000000000,0.331033088321,999.000000000000,0.668966911679
12.000000000000,0.299380391312,999.000000000000,0.700619608688
13.000000000000,0.270754259512,999.000000000000,0.729245740488
14.000000000000,0.244865299035,999.000000000000,0.755134700965
15.000000000000,0.221451787239,999.000000000000,0.778548212761
16.000000000000,0.200277026857,999.000000000000,0.799722973143
17.000000000000,0.181126953126,999.000000000000,0.818873046874
18.000000000000,0.163807969708,999.000000000000,0.836192030292
19.000000000000,0.148144991548,999.000000000000,0.851855008452
20.000000000000,0.133979674858,999.000000000000,0.866020325142
21.000000000000,0.121168816357,999.000000000000,0.878831183643
22.000000000000,0.109582905563,999.000000000000,0.890417094437
23.000000000000,0.099104815519,999.000000000000,0.900895184481
24.000000000000,0.089628618702,999.000000000000,0.910371381298
25.000000000000,0.081058516162,999.000000000000,0.918941483838
26.000000000000,0.073307869044,999.000000000000,0.926692130956
27.000000000000,0.066298322720,999.000000000000,0.933701677280
28.000000000000,0.059959014671,999.000000000000,0.940040985329
29.000000000000,0.054225858104,999.000000000000,0.945774141896
30.000000000000,0.049040894071,999.000000000000,0.950959105929
31.000000000000,0.044351705540,999.000000000000,0.955648294460
32.000000000000,0.040110887487,999.000000000000,0.959889112513
33.000000000000,0.036275567656,999.000000000000,0.963724432344
34.000000000000,0.032806973149,999.000000000000,0.967193026851
35.000000000000,0.029670038451,999.000000000000,0.970329961549
36.000000000000,0.026833050940,999.000000000000,0.973166949060
37.000000000000,0.024267330288,999.000000000000,0.975732669712
38.000000000000,0.021946938521,999.000000000000,0.978053061479
39.000000000000,0.019848417799,999.000000000000,0.980151582201
40.000000000000,0.017950553275,999.000000000000,0.982049446725
41.000000000000,0.016234158618,999.000000000000,0.983765841382
42.000000000000,0.014681882057,999.000000000000,0.985318117943
43.000000000000,0.013278030960,999.000000000000,0.986721969040
44.000000000000,0.012008413192,999.000000000000,0.987991586808
45.000000000000,0.010860193640,999.000000000000,0.989139806360
46.000000000000,0.009821764459,999.000000000000,0.990178235541
47.000000000000,0.008882627722,999.000000000000,0.991117372278
48.000000000000,0.008033289290,999.000000000000,0.991966710710
49.000000000000,0.007265162838,999.000000000000,0.992734837162
50.000000000000,0.006570483042,999.000000000000,0.993429516958
51.000000000000,0.005942227088,999.000000000000,0.994057772912
52.000000000000,0.005374043664,999.000000000000,0.994625956336
53.000000000000,0.004860188760,999.000000000000,0.995139811240
54.000000000000,0.004395467596,999.000000000000,0.995604532404
55.000000000000,0.003975182105,999.000000000000,0.996024817895
56.000000000000,0.003595083440,999.000000000000,0.996404916560
57.000000000000,0.003251329022,999.000000000000,0.996748670978
58.000000000000,0.002940443687,999.000000000000,0.997059556313
59.000000000000,0.002659284563,999.000000000000,0.997340715437
60.000000000000,0.002405009291,999.000000000000,0.997594990709
61.000000000000,0.002175047293,999.000000000000,0.997824952707
62.000000000000,0.001967073784,999.000000000000,0.998032926216
63.000000000000,0.001778986271,999.000000000000,0.998221013729
64.000000000000,0.001608883295,999.000000000000,0.998391116705
65.000000000000,0.001455045213,999.000000000000,0.998544954787
66.000000000000,0.001315916809,999.000000000000,0.998684083191
67.000000000000,0.001190091574,999.000000000000,0.998809908426
68.000000000000,0.001076297487,999.000000000000,0.998923702513
69.000000000000,0.000973384155,999.000000000000,0.999026615845
70.000000000000,0.000880311182,999.000000000000,0.999119688818
71.000000000000,0.000796137653,999.000000000000,0.999203862347
72.000000000000,0.000720012623,999.000000000000,0.999279987377
73.000000000000,0.000651166510,999.000000000000,0.999348833490
74.000000000000,0.000588903319,999.000000000000,0.999411096681
75.000000000000,0.000532593606,999.000000000000,0.999467406394
76.000000000000,0.000481668110,999.000000000000,0.999518331890
77.000000000000,0.000435612005,999.000000000000,0.999564387995
78.000000000000,0.000393959689,999.000000000000,0.999606040311
79.000000000000,0.000356290081,999.000000000000,0.999643709919
80.000000000000,0.000322222363,999.000000000000,0.999677777637
81.000000000000,0.000291412129,999.000000000000,0.999708587871
82.000000000000,0.000263547906,999.000000000000,0.999736452094
83.000000000000,0.000238348002,999.000000000000,0.999761651998
84.000000000000,0.000215557661,999.000000000000,0.999784442339
85.000000000000,0.000194946485,999.000000000000,0.999805053515
86.000000000000,0.000176306106,999.000000000000,0.999823693894
87.000000000000,0.000159448082,999.000000000000,0.999840551918
88.000000000000,0.000144201987,999.000000000000,0.999855798013
89.000000000000,0.000130413693,999.000000000000,0.999869586307
90.000000000000,0.000117943806,999.000000000000,0.999882056194
91.000000000000,0.000106666264,999.000000000000,0.999893333736
92.000000000000,0.000096467057,999.000000000000,0.999903532943
93.000000000000,0.000087243077,999.000000000000,0.999912756923
94.000000000000,0.000078901075,999.000000000000,0.999921098925
95.000000000000,0.000071356718,999.000000000000,0.999928643282
96.000000000000,0.000064533737,999.000000000000,0.999935466263
97.000000000000,0.000058363155,999.000000000000,0.999941636845
98.000000000000,0.000052782591,999.000000000000,0.999947217409
